order	patch_no	decision	category	sha256	filename	reason
182	1217	keep	CVE	d3d3db7627346e695e4aafe08857459dd3441d30f7b0a1a4e22de68610c58741	php-5.6-CVE-2023-3823.patch	
183	1218	keep	CVE	29b20cf02a1aecdc353eabfd5b17c42a5f016c0adf37dfaea88dfeb868b2364f	php-5.6-CVE-2023-3824.patch	
184	1219	keep	CVE	77379fdcc315f431a5c540eee849e1d5252cc5b5dcb712cbe5b9c29ba0e58e80	php-5.2-CVE-2023-3247.patch	
185	1220	keep	CVE	fa0eee112d8644215cf8738778caeb638b8f3e11f9cfeb01021442d539635a9d	php-5.5-CVE-2024-2756.patch	
186	1221	keep	CVE	a7aad76dbd45d79bc27a0d26b01779ef51f7354b400c49a3896544773735e0a8	php-5.6-CVE-2024-3096.patch	
187	1222	keep	CVE	ea097c8af63806a2798c6f01ea0cf4904b9f9b1d46ceb18d0ffe05d9f9f9b9b3	php-7.3-CVE-2024-8925.patch	
188	1223	keep	CVE	699324f2f8d70b81a933be46f26f8a9582adf5ace75a4c33d0872103c4af8da4	php-8.1-CVE-2024-8927.patch	
189	1224	keep	CVE	53dc972b15e3adbbd48114f454253e028238a22d1687b6afbcfa2a6aa7fc3f5c	php-5.3-CVE-2024-11233.patch	
190	1225	keep	CVE	afd1c989464e2fec591fcee4ec2e5dba402423a68d9abc508e9cd4767814563b	php-5.4-CVE-2024-11234.patch	
191	1226	keep	CVE	2ab2c575e62914a9a8c9d037abb482fb769b7698f3287eac21d7f750f00d1461	php-5.3-CVE-2024-11236.patch	
192	1227	keep	CVE	eeba352b18357b1bce8516accc51eb7fd9f8d9696475afa8c938e0f78cd90f91	php-5.6-CVE-2024-8929.patch	
193	1228	keep	CVE	7a79e0d5060ee9e07cc498c3b34ab9f95fbcfda6854f48c3c121df538113d2fe	php-5.6-CVE-2020-7071.patch	
194	1229	keep	CVE	f6ebbb4e482a27680c0c6252fac14f13dd10175c71a082639e73c5c7d9f42667	php-5.6-bug79797-CVE-2020-7068.patch	
195	1230	keep	CVE	d212dfe4a791993e2f9afadba23334e04d17cd14d6a925a5d4655dacd935b1f9	php-5.6-CVE-2025-1217-CVE-2025-1734-CVE-2025-1861.patch	
196	1231	keep	CVE	827f30274ecd5042f4f1ada2067b90ff7baa28b65171d6f1b3ddab1e203d317b	php56-CVE-2019-9022.patch	
197	1232	keep	CVE	8096305ebab29828d30f3e0328984344616ef83d9e43ea845265556ec697008b	CVE-2019-11034.patch	
198	1233	keep	CVE	54bb6435720b0facba4e31ad911f17f2f0c37a550e735b9ea33dd43cce83cc34	CVE-2019-11036.patch	
199	1234	keep	CVE	902306f79a9836d260e437eebe777786d5d4dbc9b135d924fbf7030dd3fd98df	php56-CVE-2019-9025.patch	
200	1235	keep	CVE	d592faeb5a4aaf19bd58eea91c6f6608c1d7d0a4eba63330312159664f6b3a76	php54-CVE-2025-1220.patch	
201	1236	keep	CVE	1970c2361b405aa3e897f6d931e530e709e377d58989acff919c60cf86b58fd3	php-5.6-CVE-2025-6491.patch	
202	1237	keep	CVE	62b984951ec275c53537dfa63a7dfccc9c4c94fc0aa26e84bf9ab4678f169781	php56-CVE-2019-11035.patch	
203	1238	keep	CVE	6cbe371fd18062bc7157c172401586a1e29d805b5897f4387b83ea8475f78dae	php-7.1-CVE-2019-19246.patch	
204	1239	keep	CVE	a397683fc21e8c4da641915dfa39bfabb261358692aac85d4e2c5270b48b0c49	php56-CVE-2021-21704.patch	
205	16	skip	build/packaging	bd637c75e218f309e4e6b8adfac8836a468dba87081cb0b83e3ef5cd2e8474ee	0016-Fix-libxml2-v2.15.0-compatibility.patch	build/packaging glue, not a source security/bug backport
206	1300	keep	CVE	b236998d240ca758c4eb537fca99d1a45430e2f4ef1b08ac22d09934170cc78d	php-5.6-CVE-2026-6722.patch	
207	1301	keep	CVE	bd9027c5039f4dfe0c9f0c32d967cec1126ac0384205911c04d45aea956e1ce6	php-5.6-CVE-2026-7262.patch	
208	1302	keep	CVE	b58b34689b6c7251f6de0c5fded67b0dea0185d8c0ff4486a73703c5f112c1f0	php-5.6-CVE-2026-7261.patch	
209	1303	keep	CVE	cb5cbe257eaa220d6f1f5bbad4ef0f671773d2638d04a72f0ee3e1c9de51fa1c	php-5.6-CVE-2026-6735.patch	
210	1304	keep	CVE	a4dc684fea4b90bdbe76500bfffae50ef051c9528ca3ef3591b2cbb91ef68b37	php-5.6-CVE-2026-14355.patch	
211	1305	skip	build/packaging	495a7c6fc8bc99525b03cd1cf4af9f82e99756eb6a4e80fb6e359961723809a6	php-5.6.40-caching-sha2-password.patch	build/packaging glue, not a source security/bug backport
212	1306	skip	build/packaging	9558959c19263ddaab985846db48764ed6086d626d1a23ad2e8a26e8e75b3010	php-5.6.40-mysqlnd-charset-8.4.patch	build/packaging glue, not a source security/bug backport
